"","logFC","logCPM","LR","PValue","FDR"
"APC",2.917664275304,3.90727820402174,10.706909085233,0.00106736194186403,0.144296663612784
"POLR3B",6.40162630598383,2.24105584266882,10.7049379262715,0.00106849972087213,0.144296663612784
"RPL26",1.26391881315363,7.9142240479946,10.7048517861706,0.00106854947004402,0.144296663612784
"SOCS1",4.61754542823066,2.61520948119127,10.6513959687036,0.0010998785840877,0.144296663612784
"HOXB2",4.37030696780656,3.00533627494387,10.6345249019385,0.00110995795566243,0.144296663612784
"POGLUT1",3.61527540607889,3.0427561212936,10.6169307974918,0.00112056885276229,0.144296663612784
"ADAR",-1.67965906968828,5.46355352155187,10.610410444398,0.00112452724949444,0.144296663612784
"TRGC1",2.3374449711201,4.07278521097647,10.5926209010887,0.00113539908184608,0.144296663612784
"NR4A1",4.53496318499282,2.99430664274793,10.5789849736094,0.00114380443504754,0.144296663612784
"RPS12",1.2549587913696,9.48138652945833,10.5410595901226,0.0011675146690853,0.144296663612784
"RPL12",0.959572667881594,8.64227451285129,10.5274504330496,0.00117614358003378,0.144296663612784
"PTCH2",5.52514731810984,2.39506151109841,10.5206240100969,0.0011804961592227,0.144296663612784
"LPP",-2.25642120074857,4.33617670904056,10.5054460798099,0.00119023222004227,0.144296663612784
"NACA",1.20123936340656,7.43126685836982,10.4759347933236,0.00120939579308971,0.14443699849494
"ab_CD45|PTPRC|AHS0040|pAbO",1.10366875331141,16.5987653370013,10.4647524796896,0.00121673849205987,0.14443699849494
"RPSA",1.08988184992124,7.82381171868877,10.3861807046581,0.00126961973205756,0.147844915230666
"RPL30",1.09563962152366,9.34555708120855,10.375422241812,0.00127703937639491,0.147844915230666
"RPL34",1.18892414759245,10.5267248048991,10.3584273828679,0.00128884951870392,0.147844915230666
"RPS16",1.11543140629818,8.94536798833077,10.3337418260978,0.00130620132218627,0.147844915230666
"FBL",1.76176197845262,5.14211671233445,10.3131918572567,0.00132082640865802,0.147844915230666
"WDR82",1.84359402754102,5.16992407523867,10.2980769886012,0.00133168912050671,0.147844915230666
"DBF4",4.36775144770094,3.11745919224015,10.2917532455492,0.0013362606413442,0.147844915230666
"ZNF189",5.46903698292616,2.3136267963774,10.2597093979274,0.00135967096022965,0.14898856021901
"RPL27",1.32403507073022,8.28801113730817,10.1707150062679,0.00142688929297532,0.154040865448494
"SOD1",1.51174327024282,5.67498407888659,10.1630773991562,0.00143281254278171,0.154040865448494
"ab_CXCR5|CXCR5|AHS0039|pAbO",2.05277520871927,9.73671667413826,10.1001849311162,0.00148254446128878,0.156904093749509
