"","logFC","logCPM","LR","PValue","FDR"
"FKBP9",-2.16046561307021,1.21316745575929,16.4713453283376,4.93909374105425e-05,0.00316212990298057
"CD36",-1.46592248585284,7.94292433731644,16.4156776326291,5.08628050520997e-05,0.00323817053840071
"SPECC1L",1.23095971788897,2.00195875871948,16.388235735912,5.16045260619075e-05,0.00326445365385597
"ACSM3",2.06398570793539,0.91772067352966,16.3687282425302,5.21383947949715e-05,0.00326445365385597
"CBWD2",-1.46721185082015,3.01448033730634,16.3661484733591,5.22094108446376e-05,0.00326445365385597
"BCL9",2.01922044262765,0.892123748909933,16.352246438825,5.2593784692076e-05,0.00326445365385597
"LDLR",-2.13221515681941,3.39659947404873,16.3297757004069,5.32210988210523e-05,0.00326445365385597
"SCN1B",-2.63698371594315,0.677201716357413,16.3279948432379,5.32711355046952e-05,0.00326445365385597
"PIM1",-1.7983456922931,4.78974452569744,16.3276498729088,5.32808335922438e-05,0.00326445365385597
"PHF20",0.912810603732712,4.63522583251611,16.2797199693928,5.46456848380267e-05,0.00330814649402972
"VASH1",1.78880518774004,3.44168549952569,16.2763788630757,5.47421267293003e-05,0.00330814649402972
"NIPSNAP1",-1.31599379331319,2.30387048408541,16.2526281064537,5.54326494098761e-05,0.00330814649402972
"BISPR",-1.58411629725113,3.37525167873401,16.2519162059427,5.54534816643508e-05,0.00330814649402972
"IFI6",-4.91394982872954,8.33443698763329,16.2489549748699,5.55402203131817e-05,0.00330814649402972
"PLB1",-1.36307222588628,2.74053260628584,16.2231526698053,5.63018036897844e-05,0.00330814649402972
"BCOR",1.42658203806379,2.80108240185382,16.2178781438349,5.64587753137586e-05,0.00330814649402972
"ATM",0.948861629010876,5.21466322860989,16.212204064693,5.66281291954772e-05,0.00330814649402972
"ASGR2",-1.20896332936175,4.24193279949122,16.203265275383,5.68959616195985e-05,0.00330814649402972
"PRKAB2",1.57514854535564,2.22692494338746,16.1935746159069,5.71877616649354e-05,0.00330814649402972
"SLITRK4",-1.49245455657568,2.67908534488884,16.1903571297412,5.72849773413838e-05,0.00330814649402972
"CAND1",0.79837663796539,3.85855800808245,16.1840031908274,5.74774487379681e-05,0.00330814649402972
"SPNS3",2.82944738351726,0.162462514340888,16.1692051083984,5.79282322203953e-05,0.00331733735871168
"ARSA",-1.31347409896555,2.59761070726845,16.1529010276793,5.84290097518717e-05,0.00332928497566165
"MT-ATP6",1.38204095905221,11.9698162128802,16.0696191625931,6.10557414223824e-05,0.00346164790671378
"MT-ND5",1.54957285479515,11.507859036894,16.0601761961326,6.13609746310933e-05,0.00346173102423732
"XAF1",-3.35192730991507,7.29566017328973,16.0089903140085,6.30424068893939e-05,0.00350931989763342
"ARPIN",1.39323397355306,3.67941924768332,16.0059670508921,6.31431568214662e-05,0.00350931989763342
"NEURL1",1.71887532945075,2.86439401650312,15.9981720184573,6.34036731681626e-05,0.00350931989763342
"COQ2",0.993508750783011,3.20452712213469,15.9971985068535,6.3436284565855e-05,0.00350931989763342
"NMRK1",-1.22967125174332,2.30676066612672,15.9701659764848,6.43486096296057e-05,0.0035294227854107
"IARS",1.19681845029891,2.64697176413843,15.9615669952595,6.46415757119163e-05,0.0035294227854107
"CDK8",-1.13349171131051,2.23721009926287,15.9474093968318,6.51268487422403e-05,0.0035294227854107
"H1FX",-1.59497446444261,6.41341735557403,15.9443490366135,6.52322279066032e-05,0.0035294227854107
"VAMP5",-2.18864978123421,5.3815791237192,15.9409864785681,6.5348210575786e-05,0.0035294227854107
"RNF8",-1.3634268836136,2.30040341990346,15.9060786426757,6.65645881083086e-05,0.00356795724364202
"MT1X",-1.61535056045523,3.4945788186453,15.8946354555629,6.69682666250186e-05,0.00356795724364202
"SIAE",-1.40331289479266,1.73884825003425,15.8937119496433,6.70009521006837e-05,0.00356795724364202
"ATOX1",-1.46417369088057,4.08367195009595,15.8538482173874,6.84272441955483e-05,0.00362696220861613
"PYGL",-0.911053397200157,5.16056314254257,15.843780853792,6.87922515384037e-05,0.00362942823394282
"CELA1",2.72339196082945,-0.0613099571327726,15.8334500185568,6.91688476234397e-05,0.00363248012680515
"MBNL2",1.34973512830744,3.38222262673506,15.8086100395576,7.00828641967022e-05,0.00366359779993403
"RPH3A",3.37556155003117,4.34993695136435,15.7574863861062,7.20024370419896e-05,0.00374276276368606
"HLA-DOA",2.29912533498846,3.628715049053,15.7423976448115,7.25790286510561e-05,0.00374276276368606
"ITGA1",-2.83713808333065,0.820253564063869,15.742306252644,7.25825351680081e-05,0.00374276276368606
"H2AFX",1.74487636928211,2.61055335415316,15.7330986743071,7.29366846339329e-05,0.00374408314454189
"AGO2",1.02400984916138,4.32185353490765,15.7237997070504,7.32961134827379e-05,0.00374566147645418
"LMTK2",1.26791128853789,2.61990164724276,15.6933640074298,7.44850384051711e-05,0.00378942632886308
"SOCS7",1.41614200463972,2.51875599685544,15.6615514406775,7.57484925544686e-05,0.00381903514801275
"NID1",-1.40610419553843,3.99850332161158,15.6535713635004,7.60687941968236e-05,0.00381903514801275
"RAE1",1.1254828736437,4.06776528134182,15.6534819203992,7.60723919444449e-05,0.00381903514801275
"BRI3BP",1.69685611940727,4.25322323656239,15.6411009087818,7.65720596061941e-05,0.00382725961084293
"TDRD7",-1.60046835449229,2.98150508802394,15.6071398958322,7.79596593937634e-05,0.00387959946921977
"MS4A14",1.21440687503612,4.00832167666749,15.5589504813325,7.99721426033084e-05,0.00395437683440546
"STARD4",-1.81840851044014,3.25310002818146,15.5546021799188,8.01562871838944e-05,0.00395437683440546
"NFE2L3",1.30806739315385,2.44039191126328,15.5454734509118,8.05442653428051e-05,0.00395638986140779
"SOGA1",1.49332870468197,3.2506132320055,15.5267772546479,8.13447758100785e-05,0.00397856251129465
"SPN",1.32748853581634,6.28166192575809,15.4985483273457,8.25686406405851e-05,0.00402116337068422
"AC093525.7",2.02419510480414,0.629582494034932,15.4486652084615,8.47767964938462e-05,0.00410124709808404
"TMEM273",2.14824072070403,1.78580296182748,15.4451903757261,8.49328110870336e-05,0.00410124709808404
"OASL",-4.72450127913342,3.39475812338217,15.396518100018,8.71487296392782e-05,0.00415549691966843
"TAF4",1.25393858335617,2.94798190796712,15.3938615328447,8.72713366735957e-05,0.00415549691966843
"AP001189.1",2.75426111205662,0.963313312247523,15.3915127209595,8.73798846092971e-05,0.00415549691966843
"IRF2BPL",-1.04738857786428,4.43795604408682,15.3885963096984,8.75148526430697e-05,0.00415549691966843
"CAPN2",-0.92812126493726,6.48412768240553,15.3799509021245,8.79161856317755e-05,0.00415723174879549
"HSD3B7",-3.09956716987528,0.389723784835822,15.3704926335206,8.83573744444503e-05,0.00416082908747502
"LGALS9",-1.30395055196377,7.20012769795553,15.3500973052155,8.93163277632089e-05,0.00418145033058964
"MT-ND4",1.3268900706341,12.5133194095993,15.3456013939262,8.95291225573774e-05,0.00418145033058964
"ORAI2",1.36418816516571,4.28396782168646,15.3127538987045,9.10993763233084e-05,0.00422285192986021
