"","logFC","logCPM","LR","PValue","FDR"
"CHMP5",-1.57955761984031,4.1055451554199,14.8820016532711,0.000114449767942722,0.0260757124515179
"GUCY1B1",-6.13266041824267,0.088287568771637,14.8453494365866,0.000116695448844104,0.0260757124515179
"NMI",-1.31204785022695,4.66890270190521,14.716844431816,0.000124925228248977,0.0273778442524104
"GPT2",-5.90792151911373,-0.617930408302555,14.6333868896836,0.000130580588249142,0.0280772902582494
"DTX3L",-1.90624943468221,5.07161692388369,14.5816693788929,0.000134213784096775,0.0282802973131628
"LGALS9",-1.39328554852471,4.43308645817645,14.5500100963184,0.000136487921395573,0.0282802973131628
"RBM3",1.14568034872134,7.21429586199537,14.460511565006,0.000143128831218672,0.0286383717574932
"MT-CO2",1.14300388088794,12.4494836111921,14.457916448745,0.000143326171684564,0.0286383717574932
"IFI6",-2.94596758632479,6.67616525374878,14.4262658713378,0.0001457551388149,0.0286383717574932
"ZNF37A",-1.04264711864873,3.85763198459952,14.3830271341168,0.000149140556626191,0.0288068776832556
"NPC1",1.68456234273158,3.48088398428635,14.1362372185691,0.000170036487606407,0.032295596879377
"BST2",-1.72752508932214,5.14214344001407,14.0529266064735,0.000177737025199823,0.0332047727733963
"OAS3",-2.96431047906529,4.29493314100872,13.9881217127018,0.000183969199695051,0.0336936069562684
"AHNAK",1.10641228902004,8.21500307262194,13.9381201468023,0.000188927836973097,0.0336936069562684
"HLA-DRB5",1.53069324914677,4.6152784968706,13.9033633210558,0.000192453774876653,0.0336936069562684
"E2F3",1.56321194954976,3.72548050609217,13.8976382667388,0.000193040884542604,0.0336936069562684
"MX1",-3.12688649086569,5.28349710214981,13.8649759485921,0.000196425115132604,0.0336936069562684
"SOCS3",-2.56834588589427,5.32070522171921,13.8490834127106,0.000198093336790978,0.0336936069562684
"PTRHD1",1.75912122278377,3.26735204645527,13.7816287248945,0.000205334337594403,0.0340213651027771
"MS4A1",1.58389366402428,3.29965158022054,13.7756298456859,0.000205991066347106,0.0340213651027771
"AL136454.1",1.05021591149553,6.11434573143217,13.7177889535066,0.00021243280694004,0.0345840609698385
"SH2B3",1.11987550181616,3.60013037997052,13.6538232119407,0.000219793331974676,0.0352783776223016
"ISCA1",1.10265747808846,3.62706276293531,13.6056376435239,0.000225507293036278,0.0356927932144642
"CCR1",-2.55003238349505,2.08913658201641,13.530589199277,0.000234706349467435,0.0365206186125282
"OAS2",-1.88469296099359,5.31486023735817,13.5111760486545,0.000237146874107326,0.0365206186125282
"UBL3",1.00764278903298,5.31806560994408,13.4027922937473,0.000251249998058489,0.0381765997049939
"SUN2",0.843632162629474,7.65240874491969,13.3154751564264,0.000263224614478588,0.038879923773166
"DDX60",-2.13169705071856,4.29198886868705,13.3088714171138,0.000264153311463325,0.038879923773166
"EPSTI1",-1.98564465703324,4.61703512766039,13.2950066307264,0.000266113904379339,0.038879923773166
"VHL",0.912787499008998,4.94069293535816,13.1426644671904,0.00028864708975446,0.0416382561372382
"DCXR",-1.02824488822891,4.94336370785083,13.0705451846331,0.000299975809037799,0.0427315539974345
"SYNE1",0.791330731293755,6.55891277198042,13.0346285889333,0.000305783861605527,0.0430211467513159
"CISH",-1.71471513157241,4.75245839943109,12.98097066075,0.000314672792006105,0.0434451393858509
"ZRSR2",-1.09730321532575,4.00447328650302,12.9516574907033,0.000319638370071494,0.0434451393858509
"MTRNR2L8",0.976292396941683,4.97596704421571,12.9481696194564,0.00032023444264755,0.0434451393858509
"TBL1XR1",1.03298867634452,4.71073179739323,12.8810115689101,0.000331932777272616,0.0445024227035145
"TRIM58",-4.3120305569973,1.27079133401208,12.7377139435201,0.000358355441662356,0.0468051271634856
"IGFBP3",1.51184779290434,3.00510761052657,12.7369132720336,0.000358508886755083,0.0468051271634856
"LIG1",-1.29796852138143,3.22939071769759,12.7009304562526,0.000365473678866329,0.0468051271634856
"SMAD7",1.7523319783887,3.76898760591709,12.7006079937971,0.000365536707401739,0.0468051271634856
"IFNAR1",-0.827039038324788,5.32245080512646,12.6459200849376,0.000376386182796311,0.0476588548794084
"ATG10",1.73778190183243,2.0906248589214,12.5757226698786,0.000390790102060852,0.0486395148719987
"SLC1A5",-1.24113398567543,3.42932236181526,12.5667674574078,0.000392667196228842,0.0486395148719987
"BEX4",-1.11879200374995,3.8232853022908,12.54019845341,0.000398289998302087,0.0488055142005439
"WDR45",1.05243401826528,4.05195455491099,12.4657553260764,0.000414480883270962,0.0502491930399562
"P2RY8",0.888321011783812,5.62961462389395,12.413144529963,0.000426322388144952,0.0511407361610513
"KCNE3",3.15478158547804,0.558703429463794,12.3674906753246,0.00043687437281085,0.0518606286724213
"UBALD1",-1.46906690694967,3.07308981327632,12.3375623401802,0.000443934336460746,0.0521554195701717
"MT-ND2",0.822632199980832,12.7914311777729,12.2539030072929,0.000464286016734292,0.0538363094525095
"FOXO3",0.864260922666778,4.5264261348688,12.2402726468945,0.00046768994698126,0.0538363094525095
"SYNGAP1",-1.01870750116175,4.64385972384415,12.1013316858872,0.000503858247240507,0.0570633212946773
"IRF7",-2.46626110255445,4.27818792761007,12.093645891678,0.000505939453902814,0.0570633212946773
"DPP7",1.02213989185382,4.19668594743824,12.0755823378281,0.000510865041059006,0.0570633212946773
"GZMK",1.5929873127933,5.62774839684028,12.0578294460316,0.000515753079444697,0.0570633212946773
"SMOX",-3.98925324027341,0.598546530059656,12.0245178483623,0.00052505279019772,0.0575336692028194
"RPS7",0.942421613159005,9.05504530434397,11.9214615301643,0.000554909282547043,0.0602261541324391
"TCL1A",6.22648688659,-0.970097164856124,11.8613736863826,0.000573102552882536,0.06161393106273
"C12orf57",0.897323335174351,6.43826070720715,11.6848194074632,0.000630121020374605,0.0666678111495785
"FBL",0.976753140878117,6.09786522728364,11.6798346518563,0.000631811478076034,0.0666678111495785
"OGFRL1",1.21122767747041,4.09183138599617,11.5700494254756,0.000670226368141919,0.0700724742325257
"CTBP2",-1.4168538831219,3.39868803758417,11.3120465301598,0.000770058504522063,0.0797448403170648
"AARS",-1.30136888062402,3.51500008274274,11.2885641733811,0.000779859710679434,0.0797448403170648
"EEF1D",0.754809287409412,8.10380693441673,11.2793662342394,0.000783733074369187,0.0797448403170648
"TFDP2",0.97885903243096,4.47266064368456,11.1955259710189,0.000819947923915628,0.0826913853180752
"BTG2",1.2750538111162,5.59032949475616,11.1587038008565,0.000836383400742912,0.0828250414276956
"LINC01871",1.07982004612705,4.94124407291056,11.1509006919276,0.000839908834818845,0.0828250414276956
"CACNA2D4",2.06357918110381,2.26525870438301,11.1439166758588,0.000843076939769454,0.0828250414276956
"SUPT20H",-0.880351335548972,4.74405257640881,11.1080948220725,0.000859517401888074,0.0837184642044145
"ab_CXCR5|CXCR5|AHS0039|pAbO",1.04057817647492,6.88890939310366,11.0545022441202,0.000884720947418342,0.0854430501421985
"CERK",0.896282383224701,5.45708812437568,10.9974757414284,0.000912360606461983,0.0867183099161626
"C1GALT1C1",-1.58198170408773,2.47000612847166,10.9958835459026,0.000913144716561909,0.0867183099161626
"PSMB5",-1.57581758703198,2.86784896546376,10.9508757897533,0.000935593828662647,0.0881159278631366
"RNF19A",0.737718696218529,4.99490344138495,10.9052373289271,0.000958927530338061,0.0895732634076438
"SQOR",-1.12405383987896,3.36994050377366,10.8364987834527,0.000995187308005985,0.0922045086344407
"VWA5A",-2.32247324034454,1.3545395303298,10.7958658576152,0.00101727020541723,0.0930174134354858
"TMEM107",1.12213166063724,3.82126101208928,10.7903864934698,0.00102028577390626,0.0930174134354858
"PRR12",0.963799644815047,4.21292571738167,10.6593291926807,0.00109517105052169,0.0990521372360726
"FOSL2",1.53503616164419,4.33531654331367,10.6353294364452,0.00110947518330793,0.0995557416454895
"MSRB2",-1.96952449268633,1.83438550427843,10.5618048709855,0.00115448415202092,0.10137142343643
"ZNF43",-1.42804047392905,3.49231541556286,10.5491158528566,0.0011624367913301,0.10137142343643
"NACA",0.82452844806821,8.32079298744013,10.5463128635303,0.00116420098110952,0.10137142343643
"NUDC",-0.952452368273398,4.16625094034862,10.5445831284895,0.00116529102054864,0.10137142343643
"MT2A",-1.45694196660963,6.38262023278688,10.5123708372596,0.00118578021533941,0.102286450081038
"TRBV28",3.58730396930248,1.09129689934041,10.4957586282894,0.00119648878833132,0.102286450081038
"ORMDL2",-0.931780882083386,4.27048582654743,10.4861360184055,0.00120273642601431,0.102286450081038
"PRKAR2B",-3.08152634456423,2.32168602357954,10.4633660689025,0.00121765199575643,0.102787867730669
"PDZD8",0.976367237251351,4.18930210934372,10.4494079120218,0.00122688775930797,0.102805977243188
"NAA50",0.916968733502164,5.32451154401197,10.3717807106225,0.00127956071082257,0.106437035478351
"TIFA",1.43238012493143,3.02712368166854,10.350582945498,0.00129433803936437,0.106886060120263
"RNF157",-1.40330256374925,4.21877285649973,10.2847165677987,0.00134136622906396,0.109605911070493
"RPS27A",0.965406672329782,10.6126892619837,10.2687558462306,0.00135302013421198,0.109605911070493
