"","logFC","logCPM","LR","PValue","FDR"
"SELL",-1.65540628900026,8.09639047431371,12.8042682296021,0.000345829457437356,0.042377123623184
"DDX58",-2.28058562826881,4.54162378986203,12.7132425666217,0.000363075334163166,0.0440170905119515
"HELZ2",-2.4805718769846,4.52559787223217,12.617649098223,0.000382121609850872,0.0458385038511636
"ADAM17",-1.54409116014695,4.79379182551137,12.5597957589067,0.000394134822361843,0.0460435757946132
"PHETA1",5.92193085234374,1.34544722242461,12.5552574861316,0.000395093155395269,0.0460435757946132
"KRBOX4",2.39925776697009,3.30831371294545,12.5511991804226,0.000395952125997902,0.0460435757946132
"TTC39B",2.09532900989639,3.75537810719291,12.4149107798373,0.00042591936126005,0.0490280509183791
"SDSL",-8.76371757550218,0.675941699085483,12.322923824904,0.000447429312132312,0.0508840114322204
"TRIM21",-2.07815816587079,4.31369536006589,12.304940666666,0.000451760858511351,0.0508840114322204
"MAP3K14",2.71974339886836,3.02772245854492,12.289811225624,0.000455437799761889,0.0508840114322204
"TRDC",0.977926237510847,7.0138956382039,12.1876830090994,0.00048106097833929,0.0522349216882339
"KLHDC3",1.6986401613372,4.0787884387887,12.187250254654,0.000481172592714231,0.0522349216882339
"OAS2",-2.27442251949062,5.62591637603219,12.1868339426394,0.000481279990984956,0.0522349216882339
"LAP3",-2.12172224504823,4.90574774506144,12.109303766836,0.000501708647182724,0.053938412672588
"AZI2",-1.7905315974507,4.44230438652925,11.8916865826833,0.00056385041904172,0.0600527044429854
"MT-ND4",1.18743432684918,12.6902728233272,11.8323475969864,0.000582105576481403,0.060710629540482
"THBS1",4.0924527679554,3.00469437869854,11.8205454654448,0.000585806958373675,0.060710629540482
"IFI35",-2.88958889708513,4.12978071490695,11.8199004304674,0.00058600993764944,0.060710629540482
"GK5",1.1258627243686,6.16133380084495,11.7583923915565,0.000605695169628002,0.0621847040818082
"MT-CYB",1.84498086953457,12.0792602480535,11.7397605901109,0.000611788930049681,0.062249523632555
"FCGR1A",-4.76310329673667,2.52755060852594,11.6482638627052,0.000642624824040981,0.0638065088380066
"TRIM69",-2.02939239692769,4.69811564968516,11.6480048648807,0.00064271430234775,0.0638065088380066
"JUNB",1.59075246196,8.54427879710249,11.644610707021,0.00064388807619961,0.0638065088380066
"NEXN",-5.56394457152619,2.20204558581966,11.5778954278739,0.000667404339389843,0.0655667228593677
"MSL1",1.1130533582267,6.14166192274921,11.5413446753812,0.000680653923085229,0.066176913110197
"STRAP",1.51611029048343,4.63555876442951,11.5244202398212,0.000686878692528829,0.066176913110197
"NUCB2",-1.3461083159928,5.77536747717285,11.5132015554379,0.000691036561961516,0.066176913110197
"PDCL3",-1.94360661937933,3.86312377883444,11.4739244772241,0.000705794808222967,0.0670269802875744
"AGRN",-4.33443702067329,2.15662280248664,11.4531310310248,0.000713736377229972,0.0672209897100228
"PNRC1",1.50698039823504,7.36183416887968,11.4375306453164,0.000719753800093055,0.067232084474266
"SAMD9L",-1.67319965989627,6.77742013590817,11.3008006737205,0.000774736738848991,0.0717796737879927
"ZDHHC5",-1.42956810529477,4.57503166450166,11.2646252263618,0.00078998127899592,0.0726018278664315
"NOD1",3.05551587854661,2.61371942239478,11.2291704868118,0.000805216262339823,0.0729551131987559
"JADE1",1.57879501306241,4.6087468451172,11.2259171519173,0.00080662901571106,0.0729551131987559
"P2RY8",1.402698250662,5.65090975392909,11.1997185182093,0.000818097409642153,0.0733550181165684
"CAMK1D",1.75650806812843,4.64548342886537,11.186549108027,0.000823924387409684,0.0733550181165684
"TYMP",-2.73038209939847,4.5279639085194,11.1228860060688,0.000852690057540095,0.0748680180929177
"FCER1A",9.59540906113851,2.51492807935648,11.1199133421478,0.00085405777045273,0.0748680180929177
"IVNS1ABP",-1.50344551281074,5.84180179390119,11.0720402083036,0.000876391996185305,0.0762394136528835
"POLR3B",-3.72863555800737,2.11847432434314,11.0301236613038,0.000896431676820234,0.0773919347654802
"CISH",-2.89989279275856,3.17949192626985,11.0124625878743,0.000905013295119816,0.0775453497081611
"MAP3K7CL",-3.35720726701165,2.82776908995748,10.9702771114121,0.000925849143671046,0.0782409172278845
"TAF1A",5.28904647095134,1.19670436430871,10.9682501749911,0.00092686239257322,0.0782409172278845
"WARS",-2.0144555271248,5.00421080053547,10.8281235107823,0.000999699030331836,0.0837688981592765
"ZCCHC2",-2.00116998761603,4.47455251390493,10.7727280975032,0.00103006572894375,0.0851129290313325
"RBM3",1.18608272333896,7.50848408995651,10.7716317568537,0.00103067604478097,0.0851129290313325
"COA6",-1.98825566698216,3.82228494566344,10.7353301471304,0.00105109248022567,0.0861744597456957
"AQP9",-6.05098504218565,2.18674316837116,10.6911022445237,0.00107652046072344,0.0876287655028878
"NR4A3",3.30593969296234,2.10308690428436,10.6226553662345,0.00111710518501054,0.0902874516906391
"PADI2",-3.99450776651703,1.84635569971292,10.6083804505013,0.00112576250998945,0.0902968967473992
"MT1X",-2.0820815253973,3.74329317305848,10.5882211146416,0.00113810431346527,0.0902968967473992
"ab_CD39|ENTPD1|AHS0006|pAbO",-2.12235343177491,12.3089384732738,10.5835350632913,0.00114099272829286,0.0902968967473992
"PARP9",-2.23266372168005,5.59128938386596,10.5331214790612,0.00117254002806552,0.0921321729603107
"IGFBP3",4.69714443348907,1.4107463917851,10.5208488908974,0.00118035251423354,0.0921321729603107
"DDX6",0.939712989341408,6.71860471081827,10.4589492223122,0.00122056687854116,0.094500602093246
"IL15RA",-3.57850301351536,2.38412653514047,10.4488166458493,0.00122728054666553,0.094500602093246
"C1QA",-7.16184461381673,2.21025387663188,10.418826103978,0.00124737157271181,0.09540299625922
"LRMDA",7.37414815672041,0.700556642809121,10.3946551793875,0.00126380598471015,0.0960155533450458
"ABLIM1",1.19242941974416,5.5270672676282,10.3521949000506,0.00129320827462606,0.0975986854148252
"TMEM123",-1.58657715672788,6.47003310519107,10.3269835438751,0.00131099290614483,0.0980646907900361
"NPC1",2.0179210260829,4.71562930691507,10.3191160398129,0.00131659333896767,0.0980646907900361
"KLHL24",1.38522690779896,4.95003629312682,10.3003737184013,0.00133003270475985,0.0984224201522289
"AHNAK",1.10994347073467,8.59328638022356,10.2748413549904,0.00134856468816343,0.0991499560407122
"KCTD15",4.58302251902909,1.46993739581408,10.2322699454676,0.00138004721350643,0.0999046517256279
"CCR1",-2.72602800449953,4.48070679180755,10.2242857934814,0.00138603402572641,0.0999046517256279
"DOCK5",1.99025143998646,4.26135802756155,10.21685136868,0.00139163227133661,0.0999046517256279
"IRF7",-2.75329176527552,4.88110067031272,10.2138536549631,0.00139389607093496,0.0999046517256279
"NT5C3A",-2.30609148677931,4.59011216517295,10.2010125103916,0.0014036356573013,0.0999739496912854
"SETBP1",2.22097386657909,3.85695921015475,10.1603696608693,0.00143491846766913,0.101444598030772
"SMIM15",-1.46649674050328,4.18338682716235,10.1511824724847,0.00144208712539356,0.101444598030772
"PKIG",8.74630780568494,0.446946573326262,10.1130357813005,0.00147224255659379,0.102930528680631
"FRMD3",-4.95755106014045,1.29487057311355,10.0434141179529,0.00152893571108726,0.104670109077807
"FAM210B",2.21954044296521,3.90684279401569,10.041638817871,0.00153040990104773,0.104670109077807
"LPIN1",1.29166220656436,4.9866199028385,10.0333735540619,0.00153729226251237,0.104670109077807
"BST2",-1.64298025555848,6.05278350571103,10.0290442463827,0.00154090971343933,0.104670109077807
"HLA-DQB1",1.82400782794877,5.72203420430948,10.0264896695899,0.00154304829107332,0.104670109077807
"ATP9A",2.6673123683199,2.63335379291219,9.98279097475728,0.00158010001109361,0.106549229150431
"FNDC3B",-1.2506256262452,5.18846542437707,9.9580381580243,0.00160148620406234,0.107356098714673
"MZF1-AS1",2.9537848035371,2.68894360705965,9.93698569984073,0.00161990593763308,0.107955836638986
"KLF12",1.26775346564835,5.90342739690278,9.91916563182942,0.0016356651466156,0.108372325644368
"ZNF322",2.22955979252542,3.32152767223302,9.86852482371979,0.00168130258353088,0.11075216324808
"KIAA1147",1.37865025558856,4.55865967287686,9.85730346452277,0.00169158864256461,0.110789334314174
"NATD1",2.698103049284,2.69951048713135,9.78759748687738,0.00175692866580777,0.114411194717402
"HBP1",1.44789852477101,4.80279075738367,9.75099179860084,0.00179225992815315,0.115400488325813
"CACNA1C-AS2",-4.3474045597298,1.49412718898929,9.75087549056171,0.00179237332692777,0.115400488325813
"STK10",0.904781631753905,6.62484986078876,9.73277543196243,0.00181010955182495,0.115887687935939
"SF3B4",-1.0046918190708,5.73839975035829,9.68662622354976,0.00185614035768709,0.118170812939676
